kingdom,phylum,class,order,family,genus,species,scientificName,verbatimScientificName,decimalLatitude,decimalLongitude,eventDate,day,month,year,institutionCode
Animalia,Arthropoda,Insecta,Coleoptera,Histeridae,Bacanius,Bacanius punctiformis,"Bacanius punctiformis (J.L.LeConte, 1853)",Bacanius punctiformis,30.28379,-97.77954,2/10/1996 0:00,10,2,1996,TAMU
Animalia,Arthropoda,Insecta,Coleoptera,Mordellidae,Mordellistena,Mordellistena wenzeli,"Mordellistena wenzeli Liljeblad, 1945",Mordellistena wenzeli,30.28379,-97.77954,5/8/1990 0:00,8,5,1990,TAMU
Animalia,Arthropoda,Insecta,Coleoptera,Mordellidae,Mordellistena,Mordellistena vapida,"Mordellistena vapida LeConte, 1862",Mordellistena vapida,30.28379,-97.77954,6/5/1990 0:00,5,6,1990,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,,"Lygus Hahn, 1833",Lygus,30.28379,-97.77954,11/16/1984 0:00,16,11,1984,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Polymerus,Polymerus basalis,"Polymerus basalis (Reuter, 1876)",Polymerus basalis,30.28379,-97.77954,11/16/1984 0:00,16,11,1984,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Coleoptera,Histeridae,Bacanius,Bacanius punctiformis,"Bacanius punctiformis (J.L.LeConte, 1853)",Bacanius punctiformis,30.28379,-97.77954,2/10/1996 0:00,10,2,1996,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Rhopalidae,Arhyssus,,"Arhyssus Stål, 1870",Arhyssus,30.28379,-97.77954,7/11/1984 0:00,11,7,1984,TAMU
Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,Solierella,Solierella cingulis,"Solierella cingulis R.Bohart, 1991",Solierella cingulis,30.2843,-97.77825,5/22/1989 0:00,22,5,1989,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Taylorilygus,,"Taylorilygus Leston, 1952",Taylorilygus,30.28379,-97.77954,9/25/1984 0:00,25,9,1984,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Tropidosteptes,,"Tropidosteptes Uhler, 1878",Tropidosteptes,30.28379,-97.77954,4/7/2000 0:00,7,4,2000,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Taylorilygus,,"Taylorilygus Leston, 1952",Taylorilygus,30.28379,-97.77954,11/29/1984 0:00,29,11,1984,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Calocoris,Calocoris barberi,"Calocoris barberi Henry & Wheeler, 1988",Calocoris barberi,30.28379,-97.77954,6/11/1984 0:00,11,6,1984,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Membracidae,Hadrophallus,Hadrophallus varians,Hadrophallus varians Caldwell,Hadrophallus varians,30.28379,-97.77954,6/17/1987 0:00,17,6,1987,TAMU
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Trichopepla,Trichopepla semivittata,"Trichopepla semivittata (Say, 1832)",Trichopepla semivittata,30.286326,-97.781675,5/6/1976 0:00,6,5,1976,UTIC
Animalia,Arthropoda,Insecta,Blattodea,Termitidae,Gnathamitermes,Gnathamitermes tubiformans,"Gnathamitermes tubiformans (Buckley, 1862)",Gnathamitermes tubiformans,30.2844,-97.7805,3/4/2021 0:00,4,3,2021,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Menecles,Menecles insertus,"Menecles insertus (Say, 1832)",Menecles insertus,30.286326,-97.781675,11/6/2019 0:00,6,11,2019,UTIC
Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Polistes,Polistes carolina,"Polistes carolina (Linnaeus, 1767)",Polistes carolina,30.2844,-97.7805,9/14/2019 0:00,14,9,2019,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Mormidea,Mormidea lugens,"Mormidea lugens (Fabricius, 1775)",Mormidea lugens,30.282,-97.778,10/21/2017 0:00,21,10,2017,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Oebalus,Oebalus pugnax,"Oebalus pugnax (Fabricius, 1775)",Oebalus pugnax,30.286326,-97.781675,11/6/2019 0:00,6,11,2019,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Menecles,Menecles insertus,"Menecles insertus (Say, 1832)",Menecles insertus,30.286326,-97.781675,11/16/2018 0:00,16,11,2018,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Menecles,Menecles insertus,"Menecles insertus (Say, 1832)",Menecles insertus,30.283786,-97.77869,11/20/2019 0:00,20,11,2019,UTIC
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Trichopepla,Trichopepla semivittata,"Trichopepla semivittata (Say, 1832)",Trichopepla semivittata,30.286326,-97.781675,5/6/1976 0:00,6,5,1976,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria bifilata,"Nemoria bifilata Walker, 1863",Nemoria bifilata,30.286326,-97.781675,3/7/1992 0:00,7,3,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria festaria,"Nemoria festaria Hulst, 1886",Nemoria festaria,30.286326,-97.781675,5/1/1998 0:00,1,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa colorata,"Semiothisa colorata Grote, 1883",Semiothisa colorata,30.286326,-97.781675,4/18/2002 0:00,18,4,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa cyda,"Semiothisa cyda Druce, 1893",Semiothisa cyda,30.286326,-97.781675,4/18/2002 0:00,18,4,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,"Prochoerodes lineola Goeze, 1781",Prochoerodes lineola,30.286326,-97.781675,5/10/2000 0:00,10,5,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa irrorata,"Semiothisa irrorata Packard, 1876",Semiothisa irrorata,30.286326,-97.781675,3/11/2000 0:00,11,3,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa irrorata,"Semiothisa irrorata Packard, 1876",Semiothisa irrorata,30.286326,-97.781675,6/5/1999 0:00,5,6,1999,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Glenoides,Glenoides texanaria,"Glenoides texanaria Hulst, 1888",Glenoides texanaria,30.286326,-97.781675,5/1/2002 0:00,1,5,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Glenoides,Glenoides texanaria,"Glenoides texanaria Hulst, 1888",Glenoides texanaria,30.286326,-97.781675,6/24/2001 0:00,24,6,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora frondaria,"Synchlora frondaria Guenée, 1857",Synchlora frondaria,30.286326,-97.781675,6/15/1998 0:00,15,6,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Sicya,Sicya morsicaria,"Sicya morsicaria Hulst, 1886",Sicya morsicaria,30.286326,-97.781675,5/12/1977 0:00,12,5,1977,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria bifilata,"Nemoria bifilata Walker, 1863",Nemoria bifilata,30.286326,-97.781675,2/27/1992 0:00,27,2,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria festaria,"Nemoria festaria Hulst, 1886",Nemoria festaria,30.286326,-97.781675,4/18/2002 0:00,18,4,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Caripeta,Caripeta triangulata,"Caripeta triangulata (Barnes & McDunnough, 1916)",Caripeta triangulata,30.286326,-97.781675,10/13/2000 0:00,13,10,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria festaria,"Nemoria festaria Hulst, 1886",Nemoria festaria,30.286326,-97.781675,5/1/1998 0:00,1,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora frondaria,"Synchlora frondaria Guenée, 1857",Synchlora frondaria,30.286326,-97.781675,5/1/2002 0:00,1,5,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria festaria,"Nemoria festaria Hulst, 1886",Nemoria festaria,30.286326,-97.781675,5/6/1998 0:00,6,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nematocampa,Nematocampa resistaria,"Nematocampa resistaria (Herrich-Schäffer, 1856)",Nematocampa resistaria,30.286326,-97.781675,4/17/2000 0:00,17,4,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Phigalia,Phigalia strigataria,"Phigalia strigataria Minot, 1869",Phigalia strigataria,30.286326,-97.781675,3/29/1978 0:00,29,3,1978,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Glenoides,Glenoides texanaria,"Glenoides texanaria Hulst, 1888",Glenoides texanaria,30.286326,-97.781675,6/19/2001 0:00,19,6,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria festaria,"Nemoria festaria Hulst, 1886",Nemoria festaria,30.286326,-97.781675,5/3/1998 0:00,3,5,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Glena,Glena quinquelinearia,"Glena quinquelinearia Packard, 1874",Glena quinquelinearia,30.286326,-97.781675,3/14/1997 0:00,14,3,1997,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa californiaria,"Semiothisa californiaria Packard, 1871",Semiothisa californiaria,30.286326,-97.781675,4/11/2001 0:00,11,4,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nemoria,Nemoria zygotaria,"Nemoria zygotaria Hulst, 1886",Nemoria zygotaria,30.286326,-97.781675,5/6/2000 0:00,6,5,2000,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,"Prochoerodes lineola Goeze, 1781",Prochoerodes lineola,30.286326,-97.781675,5/26/1997 0:00,26,5,1997,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Nematocampa,Nematocampa resistaria,"Nematocampa resistaria (Herrich-Schäffer, 1856)",Nematocampa resistaria,30.286326,-97.781675,4/17/1998 0:00,17,4,1998,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa colorata,"Semiothisa colorata Grote, 1883",Semiothisa colorata,30.286326,-97.781675,5/1/2002 0:00,1,5,2002,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa cyda,"Semiothisa cyda Druce, 1893",Semiothisa cyda,30.286326,-97.781675,8/18/1993 0:00,18,8,1993,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa cyda,"Semiothisa cyda Druce, 1893",Semiothisa cyda,30.286326,-97.781675,6/28/2001 0:00,28,6,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,"Prochoerodes lineola Goeze, 1781",Prochoerodes lineola,30.286326,-97.781675,5/22/1977 0:00,22,5,1977,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eusarca,Eusarca packardaria,"Eusarca packardaria (McDunnough, 1940)",Eusarca packardaria,30.286326,-97.781675,5/18/1993 0:00,18,5,1993,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Phigalia,Phigalia strigataria,"Phigalia strigataria Minot, 1869",Phigalia strigataria,30.286326,-97.781675,2/13/1992 0:00,13,2,1992,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa californiaria,"Semiothisa californiaria Packard, 1871",Semiothisa californiaria,30.286326,-97.781675,4/13/2001 0:00,13,4,2001,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Semiothisa,Semiothisa dislocaria,"Enconista dislocaria (Packard, 1876)",Enconista dislocaria,30.286326,-97.781675,3/4/1994 0:00,4,3,1994,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Caripeta,Caripeta triangulata,"Caripeta triangulata (Barnes & McDunnough, 1916)",Caripeta triangulata,30.286326,-97.781675,2/3/1997 0:00,3,2,1997,UTIC
Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Caripeta,Caripeta triangulata,"Caripeta triangulata (Barnes & McDunnough, 1916)",Caripeta triangulata,30.286326,-97.781675,5/21/2001 0:00,21,5,2001,UTIC
Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Trichopoda,Trichopoda lanipes,"Trichopoda lanipes Fabricius, 1805",Trichopoda lanipes,30.2844,-97.7805,9/29/2019 0:00,29,9,2019,UTIC
Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Pachyschelus,Pachyschelus purpureus,"Pachyschelus purpureus (Say, 1833)",Pachyschelus purpureus,30.286326,-97.781675,5/22/1976 0:00,22,5,1976,UTIC
Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Syrbula,,"Syrbula Stål, 1873",Syrbula,30.2843,-97.7782,9/5/2015 0:00,5,9,2015,UTIC
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Aphylla,Aphylla angustifolia,"Aphylla angustifolia Garrison, 1986",Aphylla angustifolia,30.28256,-97.779,9/10/2008 0:00,10,9,2008,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Rhionaeschna,Rhionaeschna psilus,"Rhionaeschna psilus Calvert, 1947",Rhionaeschna psilus,30.2826,-97.779,9/8/2007 0:00,8,9,2007,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",Enallagma civile,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",Micrathyria hagenii,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula incesta,"Libellula incesta Hagen, 1861",Libellula incesta,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis fugax,"Dythemis fugax Hagen, 1861",Dythemis fugax,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,10/18/2000 0:00,18,10,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,"Erythemis simplicicollis Say, 1839",Erythemis simplicicollis,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,"Pachydiplax longipennis Burmeister, 1839",Pachydiplax longipennis,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",Micrathyria hagenii,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura ramburii,"Ischnura ramburii Selys, 1850",Ischnura ramburii,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",Enallagma civile,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,Celithemis eponina,"Celithemis eponina Drury, 1773",Celithemis eponina,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",Plathemis lydia,30.28256,-97.779,7/8/2008 0:00,8,7,2008,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Aphylla,Aphylla angustifolia,"Aphylla angustifolia Garrison, 1986",Aphylla angustifolia,30.28256,-97.779,9/10/2008 0:00,10,9,2008,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Didymops,Didymops transversa,"Didymops transversa Say, 1839",Didymops transversa,30.283,-97.779,4/2/2001 0:00,2,4,2001,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",Micrathyria hagenii,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Aphylla,Aphylla angustifolia,"Aphylla angustifolia Garrison, 1986",Aphylla angustifolia,30.2826,-97.779,9/8/2007 0:00,8,9,2007,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Micrathyria,Micrathyria hagenii,"Micrathyria hagenii Kirby, 1890",Micrathyria hagenii,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pantala,Pantala flavescens,"Pantala flavescens Fabricius, 1798",Pantala flavescens,30.28256,-97.779,10/3/2000 0:00,3,10,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura ramburii,"Ischnura ramburii Selys, 1850",Ischnura ramburii,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",Plathemis lydia,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,10/3/2000 0:00,3,10,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis velox,"Dythemis velox Hagen, 1861",Dythemis velox,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula croceipennis,"Libellula croceipennis Selys, 1868",Libellula croceipennis,30.28256,-97.779,7/8/2008 0:00,8,7,2008,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",Enallagma civile,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula croceipennis,"Libellula croceipennis Selys, 1868",Libellula croceipennis,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",Perithemis tenera,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",Plathemis lydia,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Cannaphila,Cannaphila insularis,"Cannaphila insularis Kirby, 1889",Cannaphila insularis,30.2826,-97.779,6/19/2005 0:00,19,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/30/2000 0:00,30,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthemis,Orthemis ferruginea,"Orthemis ferruginea Fabricius, 1775",Orthemis ferruginea,30.28256,-97.779,10/18/2000 0:00,18,10,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,Anax junius,"Anax junius Drury, 1773",Anax junius,30.28256,-97.779,10/3/2000 0:00,3,10,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",Plathemis lydia,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Erythemis,Erythemis simplicicollis,"Erythemis simplicicollis Say, 1839",Erythemis simplicicollis,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,Libellula luctuosa,"Libellula luctuosa Burmeister, 1839",Libellula luctuosa,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Telebasis,Telebasis salva,"Telebasis salva Hagen, 1861",Telebasis salva,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Perithemis,Perithemis tenera,"Perithemis tenera Say, 1839",Perithemis tenera,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Plathemis,Plathemis lydia,"Plathemis lydia (Drury, 1773)",Plathemis lydia,30.2826,-97.779,6/18/2005 0:00,18,6,2005,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,"Pachydiplax longipennis Burmeister, 1839",Pachydiplax longipennis,30.28256,-97.779,7/8/2008 0:00,8,7,2008,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma civile,"Enallagma civile Hagen, 1861",Enallagma civile,30.28256,-97.779,5/8/2000 0:00,8,5,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Didymops,Didymops transversa,"Didymops transversa Say, 1839",Didymops transversa,30.283,-97.779,4/2/2001 0:00,2,4,2001,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Dythemis,Dythemis velox,"Dythemis velox Hagen, 1861",Dythemis velox,30.283,-97.779,6/28/2000 0:00,28,6,2000,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Epitheca,Epitheca petechialis,"Epitheca petechialis Muttkowski, 1911",Epitheca petechialis,30.283,-97.779,4/2/2001 0:00,2,4,2001,Odonata Central
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Pachydiplax,Pachydiplax longipennis,"Pachydiplax longipennis Burmeister, 1839",Pachydiplax longipennis,30.28256,-97.779,10/3/2000 0:00,3,10,2000,Odonata Central
